"bill_id","term","session","title","keywords","long_title","summary","commem"
"SB21-0196","2021_2022","2021-RS","Fiscal Year 2021-22 Legislative Appropriation Bill","General Assembly","Concerning payment of expenses of the legislative department.","The act appropriates $54,276,399 to the legislative department for the payment of expenses in the 2021-22 state fiscal year. Additionally, the act appropriates $25,000 to the youth advisory council cash fund within the legislative department.(Note: This summary applies to this bill as enacted.)",0
"SB21-0197","2021_2022","2021-RS","Workers' Compensation Physician","Labor & Employment","Concerning the treating physician in workers' compensation cases.","The bill provides injured workers control over the selection of the primary treating physician in workers' compensation cases, allowing them to choose from any level I or level II accredited physician through the division of workers' compensation. The bill creates the mechanism by which the injured worker may select the treating physician, and requires the employer or insurer to choose the physician when an injured worker is unable or unwilling to select the treating physician.(Note: This summary applies to this bill as introduced.)",0
"SB21-0198","2021_2022","2021-RS","Repeal Capital Construction Education Fund Report Requirement","Capital Construction","Concerning the repeal of a requirement that the state auditor annually report uses of state education fund money for school capital construction to certain committees of the general assembly.","The act repeals a requirement that the state auditor annually report uses of state education fund money for school capital construction to the education committees of the senate and the house of representatives, the legislative audit committee, and the joint budget committee of the general assembly.(Note: This summary applies to this bill as enacted.)",0
"SB21-0199","2021_2022","2021-RS","Remove Barriers To Certain Public Opportunities","Immigration","Concerning measures to remove barriers to certain public opportunities, and, in connection therewith, making an appropriation.","The act states that, upon passage of the act, verification of lawful presence in the United States is not required for any purpose that lawful presence is not required by law, ordinance, or rule to receive benefits pursuant to a federal stimulus law or rule.Effective July 1, 2022, the act repeals current laws that require a person to demonstrate the person's lawful presence in the United States to be eligible for certain public benefits and states that lawful presence is not a requirement of eligibility for state or local public benefits, as defined by 8 U.S.C. sec. 1621.The act amends certain statutory provisions to clarify acceptable documents to demonstrate eligibility.Current law prohibits a state agency or political subdivision from entering into or renewing a public contract with a contractor who knowingly employs or contracts persons who are undocumented. The act repeals that requirement and associated statutory provisions.The act appropriates:$178,627 to the department of human services to implement the act. $47,768 is from the general fund and $130,859 is from the federal child care development funds; and $83,881 from the general fund to the department of revenue for use by the taxation business group to implement the act.(Note: This summary applies to this bill as enacted.)",0
"SB21-0200","2021_2022","2021-RS","Reduce Greenhouse Gases Increase Environmental Justice","Natural Resources & Environment","Concerning measures to further environmental protections, and, in connection therewith, adopting measures to reduce emissions of greenhouse gases and adopting protections for disproportionately impacted communities.","Current law requires the air quality control commission (AQCC) to adopt rules that will result in the statewide reduction of greenhouse gas (GHG) emissions of 26% by 2025, 50% by 2030, and 90% by 2050, as compared to 2005 emissions. Section 2 of the bill supplements these requirements by: Directing the AQCC to: Consider the social cost of GHG emissions; Require GHG reductions on a linear or more stringent path; and Finalize its implementing rules by March 1, 2022, including specific net emission weight limits for various emission sectors, subject to modification by the AQCC, including through the use of a multi-sector program; Directing each wholesale generation and transmission electric cooperative to file with the public utilities commission a responsible energy plan that will achieve at least an 80% GHG reduction by 2030 as compared to 2005 levels and specifying that if a plan is not filed, the cooperative must achieve at least a 90% GHG reduction by 2030 as compared to 2005 levels; and Directing each retail, wholesale, and municipal electric utility and cooperative electric association to reduce its GHG emissions by at least 95% between 2035 and 2040 and by 100% by 2040. Section 3 adds GHG to the definition of ""regulated pollutant"", prohibits the AQCC from excluding GHG emissions from the requirement to pay annual emission fees that are based on emissions of regulated pollutants, gives the AQCC rule-making authority to set the GHG annual emission fee, and authorizes the use of these fees for outreach to and engagement of disproportionately impacted communities. Section 4 requires the AQCC's GHG reporting rules to establish an assumed emission rate representing the average regional fossil fuel generation emission rate for electricity generated by a renewable energy resource for which the associated renewable energy credit is not retired in the year generated.Section 5 creates an environmental justice ombudsperson position and an environmental justice advisory board in the department of public health and environment. The ombudsperson and the advisory board will work collaboratively to promote environmental justice in Colorado. Sections 2 and 5 specify processes for soliciting and facilitating input from disproportionately impacted communities regarding proposed AQCC rule changes and departmental decision-making.(Note: This summary applies to this bill as introduced.)",0
"SB21-0201","2021_2022","2021-RS","Stricter Transparency & Enforcement In Child Care","Children & Domestic Matters
Human Services","Concerning stricter enforcement for child care facilities, and, in connection therewith, making an appropriation.","The act addresses concerns related to child care providers (providers) that are operating without a valid license or are exempt from licensure, including:Adding a requirement for the state department of human services (department) to include the names and locations of cease-and-desist orders that have been issued against a child care provider on the department's child care provider website (website) that is accessible to the public; Adding an additional requirement for the department to post on its website the name and location of any provider operating outside the allowed exemptions and to whom one or more cease-and-desist order has been issued. The information posted must include name, location, and total number of cease-and-desist orders issued to the same provider. Establishing that a person operating a facility, whether licensed or exempt from licensure, that has received a cease-and-desist order from the department or a county department and who fails to cure the violation cited by the department or a county department in the allotted period is guilty of a petty offense; Revising and increasing the language related to civil penalties and fines for persons operating a facility, whether licensed or exempt from licensure; and Clarifying that those petty offenses count toward the withholding of Colorado child care assistance program money for family child care home providers. In honor and memory of Elle Matthews, the act names section 26-6-112 of the Colorado Revised Statutes the ""Elle Matthews Act for Increased Safety in Child Care"".For the 2021-22 state fiscal year, $83,375 is appropriated to the department of human services for use by the office of early childhood. This appropriation is from federal child care development funds. To implement the act, the office may use the appropriation for child care licensing and administration.(Note: This summary applies to this bill as enacted.)",0
"SB21-0202","2021_2022","2021-RS","Public School Air Quality Improvement Grants","Capital Construction
Education & School Finance (Pre & K-12)","Concerning a general fund transfer to the public school capital construction assistance fund for the purpose of providing grants for public school air quality improvement projects, and, in connection therewith, making an appropriation.","The act transfers $10 million from the general fund to the public school capital construction assistance fund (assistance fund) for the purpose of providing ""Building Excellent Schools Today Act"" (BEST) grants to fund public school air quality improvement projects. The public school capital construction assistance board (board) is authorized to make the grants and is required to prioritize grant awards based on grant applicants' existing calculated local match requirements for BEST grants, with applicants with the lowest matching money requirements having the highest priority and applicants with the highest matching money requirements having the lowest priority. The board is also required to submit a report about the grants to the general assembly during the department of education's 2022 ""State Measurement for Accountable, Responsive, and Transparent (SMART) Government Act"" presentation to legislative committees of reference. Notwithstanding the use of existing calculated local match requirements for grant prioritization purposes, the grants are exempted from existing matching money requirements for BEST grants. $10 million is appropriated from the assistance fund to the board for state fiscal year 2020-21, and any of the money not expended before July 1, 2021, is further appropriated to the board for state fiscal year 2021-22 for the same purpose.(Note: This summary applies to this bill as enacted.)",0
"SB21-0203","2021_2022","2021-RS","Funding For Colorado Proud","Agriculture","Concerning an appropriation to the department of agriculture for the Colorado proud program.","The act appropriates $2.5 million from the general fund to the department of agriculture for the Colorado proud program.(Note: This summary applies to this bill as enacted.)",0
"SB21-0204","2021_2022","2021-RS","Rural Economic Development Initiative Grant Program Funding","Business & Economic Development","Concerning an appropriation to the department of local affairs for the rural economic development initiative grant program.","The act appropriates $5 million to the department of local affairs (department) to use for the rural economic development initiative (REDI) grant program, and permits the department to use up to 3.75% of the appropriation for any direct and indirect administrative expenses related to the grants awarded from the appropriation.If the department determines that a rural community needs resources or assistance because it has been impacted by a significant economic event or an anticipated event that has been announced, the department may use all or a portion of the money appropriated for the REDI grant program for the purposes of the ""Rural Economic Advancement of Colorado Towns (REACT) Act"". The act repeals the sunset of the REACT Act.(Note: This summary applies to this bill as enacted.)",0
"SB21-0205","2021_2022","2021-RS","2021-22 Long Appropriations Bill","State Revenue & Budget","Concerning the provision for payment of the expenses of the executive, legislative, and judicial departments of the state of Colorado, and of its agencies and institutions, for and during the fiscal year beginning July 1, 2021, except as otherwise noted.","For the state fiscal year beginning July 1, 2021, provides for the payment of expenses of the executive, legislative, and judicial departments of the state of Colorado, and of its agencies and institutions, for and during the fiscal year beginning July 1, 2021. The grand total for the operating budget is set at $34,663,861,108 of which $9,390,465,968 is from the general funds portion of the appropriation; $2,541,061,637 is from the general fund exempt portion; $9,556,366,495 is from the cash funds portion; $2,190,040,788 is from the reappropriated funds portion; and $10,985,926,220 is from the federal funds portion.The grand total for the state fiscal year beginning July 1, 2021, for capital construction projects is $301,716,984 of which $217,395,025 is from the capital construction fund portion of the appropriation; $79,429,276 is from the cash funds portion; $1,800,000 is from the reappropriated funds portion; and $3,092,683 is from the federal funds portion.The grand total for the state fiscal year beginning July 1, 2021, for information technology projects is $65,935,383 of which $28,711,790 is from the capital construction fund portion of the appropriation; $29,977,393 is from the cash funds portion; and $7,246,200 is from the federal funds portion.The 2018 capital construction appropriations is amended to balance and make adjustments to the total amount appropriated to the departments of higher education and human services.The 2019 general appropriation is amended to balance and make adjustments to the total amount appropriated to the departments of education, health care policy and financing, and higher education.The 2020 general appropriation is amended to balance and make adjustments to the total amount appropriated to the departments of education, health care policy and financing, higher education, human services, local affairs, military and veterans affairs, public safety and treasury. The 2020 capital construction appropriations are amended to balance and make adjustments to the total amount appropriation to the department of personnel.An appropriation made in the 2019 general appropriation act is amended to correct the name of the cash fund from which money is appropriated for the children's basic health plan medical and dental costs.Appropriations made in House Bill 20-1385, concerning the increased money received due to the federal ""Families First Coronavirus Response Act"", is amended to reduce the amount appropriated to the department of higher education.An additional appropriation is made to the legislative department for use by the joint budget committee.(Note: This summary applies to this bill as enacted.)",0
"SB21-0206","2021_2022","2021-RS","Educator Licensure Cash Fund","Education & School Finance (Pre & K-12)","Concerning the continuous appropriation of money in the educator licensure cash fund.","Since July 1, 2011, money in the educator licensure cash fund (fund), which includes educator license fees, has been continuously appropriated to the state board of education and the department of education (department) for expenses incurred in the administration of the ""Colorado Educator Licensing Act of 1991"". While the money is continuously appropriated, the department is required to report to legislative committees about its expenditures from the fund and about application processing time. Beginning with the next fiscal year, the general assembly is required to annually appropriate the money, and the reporting requirement is repealed.The act grants the department 3 more years of continuous appropriation authority, and it likewise extends the related reporting requirement.(Note: This summary applies to this bill as enacted.)",0
"SB21-0207","2021_2022","2021-RS","Public School Capital Construction Assistance Fund Transfer","Fiscal Policy & Taxes","Concerning the transfer of one hundred million dollars from the marijuana tax cash fund to the public school capital construction assistance fund, and, in connection therewith, making an appropriation.","On June 1, 2022, the state treasurer is required to transfer $100 million from the marijuana tax cash fund to the public school capital construction assistance fund (BEST fund).(Note: This summary applies to this bill as enacted.)",0
"SB21-0208","2021_2022","2021-RS","General Fund Transfer To State Education Fund","Education & School Finance (Pre & K-12)","Concerning the transfer of one hundred million dollars from the general fund to the state education fund.","The act requires the state treasurer to transfer $100 million from the general fund to the state education fund on July 1, 2021.(Note: This summary applies to this bill as enacted.)",0
"SB21-0209","2021_2022","2021-RS","Transfer To General Fund From Repealed Cash Funds","State Revenue & Budget","Concerning the transfer to the general fund of the balances from repealed cash funds.","The economic gardening pilot project, which was administered by the office of economic development and international trade, was created in 2013 and repealed on July 1, 2017. At the time of the repeal, there was money remaining in the related economic gardening pilot project fund. Additionally, the public school energy efficiency fund was created in 2007 and repealed on July 1, 2017. At the time of the repeal, there was money remaining in the fund.On July 1, 2021, the act requires the state treasurer to transfer to the general fund the money from the repealed cash funds and any related interest and income.(Note: This summary applies to this bill as enacted.)",0
"SB21-0210","2021_2022","2021-RS","Remote Supports For Elderly, Blind, And Disabled Waiver","Health Care & Health Insurance","Concerning expanding the definition of ""electronic monitoring services"" to include remote supports for the home- and community-based services waiver for the elderly, blind, and disabled.","Joint Budget Committee. The bill expands the definition of ""electronic monitoring services"" to include other remote supports as the definition relates to the home- and community-based services waiver program for the elderly, blind, and disabled.(Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"SB21-0211","2021_2022","2021-RS","Adult Dental Benefit","State Revenue & Budget","Concerning the removal of certain measures related to the reduction of the adult dental benefit enacted in House Bill 20-1361, and, in connection therewith, making an appropriation.","The act eliminates certain measures that reduce the adult dental benefit.The act requires the state treasurer to transfer money from the general fund to the unclaimed property trust fund to repay the unclaimed property trust fund for money transferred from it to the general fund in the 2020-21 fiscal year from savings from the reduction of the adult dental benefit in the medical assistance program.The act appropriates $1,522,875 to the department of health care policy and financing, of which $335,723 is from the healthcare affordability and sustainability fee cash fund and $1,187,152 is from the adult dental fund. The department may use the appropriation for medical and long-term care services for medicaid-eligible individuals.(Note: This summary applies to this bill as enacted.)",0
"SB21-0212","2021_2022","2021-RS","Primary Care Payments Align Federal Funding","Health Care & Health Insurance","Concerning aligning primary care payments with the ""Colorado Medical Assistance Act"" to maximize federal funds, and, in connection therewith, identifying anticipated federal funds.","Joint Budget Committee. The bill requires the department of health care policy and financing, to the extent available and permitted by the federal government and the Colorado constitution, to maximize federal funds for payments for primary care services by aligning payments with the ""Colorado Medical Assistance Act"".(Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"SB21-0213","2021_2022","2021-RS","Use Of Increased Medicaid Match","Health Care & Health Insurance","Concerning the increased money received due to the federal ""Families First Coronavirus Response Act"", and, in connection therewith, making and reducing appropriations.","For fiscal year 2021-22 and any subsequent fiscal years while increased reimbursements and payments associated with the federal public health emergency related to the COVID-19 pandemic are still available, the act specifies that:If a provider or a school district submits a certification of public expenditure pursuant to federal law, the provider or school district shall receive federal matching funds in the amount of 50% of the amount certified, and any federal financial participation in excess of 50% of the amount certified must be transferred to the general fund for the medical assistance program; The amount of increased federal financial participation in excess of 50% generated from appropriations out of the healthcare affordability and sustainability fee cash fund must be used to offset other general fund appropriations for the medical assistance program; The amount of increased federal financial participation in excess of 50% for reimbursements and payments must be transferred from the medicaid nursing facility cash fund to the general fund for the medical assistance program expenditures; and The appropriation to the university of Colorado for fee-for-service contracts for health services is reduced by the amount of federal financial participation that exceeds 50%. The act adjusts the 2021-22 long bill appropriations as follows:The general fund appropriation for medical services premiums is decreased by $57,330,334; The appropriation for medical services premiums is reduced by $10,231,185 from reappropriated funds received from the department of higher education; The appropriation for medical services premiums is increased by $57,330,334, from fund the healthcare affordability and sustainability fee cash fund from the medicaid nursing facility cash fund; and The decrease of the appropriation of $10,231,185 is based on the assumption that the anticipated amount of federal funds received for the 2021-22 state fiscal year by the department of health care policy and financing for medical services premiums will decrease by $13,127,686. The act adjusts the 2021-22 long bill appropriations to the department of higher education as follows:The general fund appropriation for fee-for-service contracts with state institutions for specialty education programs is decreased by $10,231,185; and The appropriation for the regents of the university of Colorado is reduced by $10,231,185.(Note: This summary applies to this bill as enacted.)",0
"SB21-0214","2021_2022","2021-RS","State Payment Hospice Providers Residential Care","Health Care & Health Insurance","Concerning state payments to licensed hospice facilities for residential care provided to certain persons enrolled in the medical assistance program, and, in connection therewith, making an appropriation.","The act authorizes a state payment to qualified hospice providers, as defined in the act, that provide hospice services in a licensed hospice facility to persons enrolled in the medical assistance program who are eligible for care in a nursing facility but who are unable to secure a bed in a nursing facility due to the presence of COVID-19 in the state or for other reasons described in the act. The eligible patient, as defined in the act, must have a hospice diagnosis.To receive a payment, the qualified hospice provider must provide residential services to an eligible patient during the fourth quarter of the 2020-21 fiscal year or during the 2021-22 fiscal year. The state payment to a qualified hospice provider is limited to not more than 28 days for each eligible patient. The state payment is an amount equal to one-half of the statewide average per diem rate for nursing facilities.The department of health care policy and financing shall administer the state payment and shall seek input from qualified hospice providers concerning the administration of the payment and the allocation of available appropriations.For the 2020-21state fiscal year, the act appropriates $684,000 of general fund to the department of health care policy and financing to implement the act. Unexpended money is further appropriated for the 2021-22 state fiscal year for the same purpose.(Note: This summary applies to this bill as enacted.)",0
"SB21-0215","2021_2022","2021-RS","Use Of Open Educational Resources In Higher Education","Higher Education","Concerning the use of open educational resources at public institutions of higher education, and, in connection therewith, making an appropriation.","The act makes several changes to the existing statute concerning open educational resources, including:Expanding the open educational resources grant program (grant program) to provide grants to develop, implement, and replicate entire zero-textbook-cost degree programs; Moving preparation of the annual grant program report from the open educational resources council (council) to the department of higher education (department); and Extending the repeal date for the council and the grant program for 5 years. The statutes existing before passage of the act require public institutions of higher education, beginning in the fall of 2021, to inform students before registration of which courses use open educational resources. The act directs the commission on higher education to adopt guidelines to require public institutions of higher education, beginning no later than the fall of 2025, to also inform students at the point of registration concerning those courses that use open educational resources.The act directs the department to review the open educational resources policies adopted across the state and identify and determine the efficacy of policies that expand the use and promote the sustainability of open educational resources. The department must include this information in the annual grant program report.For the 2021-22 fiscal year, the act appropriates $1,108,200 to the department to use for open educational resource initiatives and preparation of the annual grant program report.(Note: This summary applies to this bill as enacted.)",0
"SB21-0216","2021_2022","2021-RS","Auxiliary Services Rural Areas","Telecommunications & Information Technology","Concerning the Colorado commission for the deaf, hard of hearing, and deafblind, and, in connection therewith, providing auxiliary services in rural areas of the state for persons who are deaf, hard of hearing, or deafblind and removing the requirement that a not-for-profit entity must be a community-based organization to be eligible to apply to the commission for grant money.","Section 1 of the act is a nonstatutory legislative declaration stating the critical need for the provision and financing of auxiliary services throughout rural areas of the state. Auxiliary services are aids and services that assist in effective communication with a person who is deaf, hard of hearing, or deafblind.Section 2 requires the Colorado commission for the deaf, hard of hearing, and deafblind (commission) to arrange for the provision of auxiliary services in rural areas of the state, including the provision of training and outreach regarding the auxiliary services. The commission is required to report annually on the program to the joint budget committee.Section 3 amends the definition of ""entity"" regarding entities eligible to apply to the commission for grant money to remove the requirement that a not-for-profit organization must be a community-based organization to be eligible to apply for grant money.Section 4 directs the public utilities commission to implement a cost-recovery mechanism to support the provision of auxiliary services in rural areas of the state.(Note: This summary applies to this bill as enacted.)",0
"SB21-0217","2021_2022","2021-RS","Market Rate Study For Child Care Assistance Program","Human Services","Concerning adjusting the contract for a market rate study of provider rates for the Colorado child care assistance program from annually to every three years, and, in connection therewith, reducing an appropriation.","Current law requires the department of human services to contract annually for a market rate study of provider rates for the Colorado child care assistance program. The act adjusts the contractual and reporting requirement to every 3 years.(Note: This summary applies to this bill as enacted.)",0
"SB21-0218","2021_2022","2021-RS","Colorado Department Of Labor And Employment Employment And Training Technology Fund","Labor & Employment
State Revenue & Budget","Concerning revenue allocated to the employment and training technology fund in the division of unemployment insurance in the department of labor and employment.","Under current law, revenue from an assessment on employers' unemployment insurance premiums, not to exceed $10 million per year and not to exceed cumulative revenue of $100 million, is allocated to the employment and training technology fund (technology fund) in the division of unemployment insurance (division) in the department of labor and employment to fund employment and training automation initiatives established by the director of the division. Any amount of revenues from the assessment that exceeds the $10 million annual cap or the $100 million cumulative revenue cap is allocated to the unemployment compensation fund. Additionally, if the balance in the unemployment compensation fund falls below $100 million, the balance in the technology fund is allocated to the unemployment compensation fund.The act:Eliminates the allocation of the technology fund balance to the unemployment compensation fund when the unemployment compensation fund balance falls below $100 million; Eliminates the $10 million cap on annual allocations to the technology fund and adds a new $7 million annual cap starting July 1, 2023; Adds a cap of $31 million on cumulative revenue to the technology fund until June 30, 2023; Transfers any amounts credited to and remaining in the technology fund between July 1, 2020, and the effective date of the act to the unemployment compensation fund; and Repeals the assessment for the technology fund on June 30, 2031.(Note: This summary applies to this bill as enacted.)",0
"SB21-0219","2021_2022","2021-RS","Colorado Avalanche Information Center Fund Appropriations","State Government
State Revenue & Budget","Concerning the manner in which money is appropriated from the Colorado avalanche information center fund.","All money in the Colorado avalanche information center fund (CAIC fund) has been subject to annual appropriation by the general assembly to the department of natural resources (DNR) for the direct and indirect costs associated with the Colorado avalanche information center (CAIC). Pursuant to an intergovernmental agreement between the DNR and the Colorado department of transportation (CDOT), state highway fund money that is continuously appropriated to CDOT is credited to the CAIC fund to provide funding to the CAIC for work associated with the highway avalanche safety program that reduces avalanche risk on state highways. Beginning with state fiscal year 2021-22, the act continuously appropriates to the DNR for CAIC's costs associated with the highway avalanche safety program all money that is credited to the CAIC fund from the state highway fund and all interest or income derived from the deposit and investment of that money.(Note: This summary applies to this bill as enacted.)",0
"SB21-0220","2021_2022","2021-RS","Reverse Transfers From Severance Tax Operational Fund","Natural Resources & Environment
State Revenue & Budget","Concerning the stabilization of revenue in the severance tax operational fund by returning money that was transferred to natural resources and energy grant programs.","To avoid a fund deficit in the severance tax operational fund, the act reverses 5 transfers made from the fund to other cash funds after the fiscal year 2019-20. Specifically, the state treasurer is required to transfer the following amounts to the fund:$1,998,205 from the species conservation trust fund; $1,600,964 from the parks and wildlife aquatic nuisance species fund; $219,803 from the water efficiency grant program cash fund; $297,759 from the interbasin compact committee operation fund; and $3,996,410 from the water supply reserve fund.(Note: This summary applies to this bill as enacted.)",0
"SB21-0221","2021_2022","2021-RS","Projects Under Wildfire Risk Mitigation Grant Program","Fiscal Policy & Taxes","Concerning projects under the forest restoration and wildfire risk mitigation grant program.","The act removes the $1 million limit for the grant share of individual projects under the forest restoration and wildfire risk mitigation grant program (program). The act also adds a requirement that when the technical advisory panel (panel) considers hazardous fuel reduction projects for the program, the panel shows preference to applicants that are adopting local measures that reduce wildfire risks to people, property, and infrastructure that complement funds provided through the program.(Note: This summary applies to this bill as enacted.)",0
"SB21-0222","2021_2022","2021-RS","Repeal Recovery Audit Program","Fiscal Policy & Taxes
State Government","Concerning the repeal of the state recovery audit program, and, in connection therewith, reducing an appropriation.","The act repeals the state recovery audit program, effective July 1, 2022, and reduces the state fiscal year 2021-22 general fund appropriation to the department of personnel for use by financial operations and reporting for personal services by $64,714 and the related FTE by 1.0 FTE.(Note: This summary applies to this bill as enacted.)",0
"SB21-0223","2021_2022","2021-RS","Location of Department of Revenue Administrative Hearing","Fiscal Policy & Taxes","Concerning the location of a department of revenue administrative hearing.","The act allows a department of revenue administrative hearing to be held at a location designated by the executive director in either Adams, Arapahoe, Boulder, Broomfield, Denver, Douglas, or Jefferson county, or, at the election of the taxpayer, by video conference. The act also specifies that if the taxpayer resides or has their principle place of business in Colorado and the disputed deficiency is either $200 or less, or involves sales and use taxes regardless of the amount, then the hearing may be held, at the election of the taxpayer, in the district office of the department nearest to the place where the taxpayer resides or has their principal place of business in Colorado.(Note: This summary applies to this bill as enacted.)",0
"SB21-0224","2021_2022","2021-RS","Capital-related Transfers Of Money","Capital Construction
Fiscal Policy & Taxes","Concerning capital-related transfers of money.","For the 2021-22 state fiscal year, the act transfers:$191,289,178 from the general fund to the capital construction fund; $110,000,000 from the general fund to the controlled maintenance trust fund to be appropriated in the 2022-23 state fiscal year for controlled maintenance budget requests prioritized by the office of the state architect as level one and level two priority projects; $8,000,000 from the emergency controlled maintenance account to the capital construction fund; $27,040,302 from the general fund to the information technology capital account of the capital construction fund; and $500,000 from the general fund exempt account of the general fund to the capital construction fund.(Note: This summary applies to this bill as enacted.)",0
"SB21-0225","2021_2022","2021-RS","Repay Cash Funds For 2020 Transfers","State Revenue & Budget","Concerning the repayment of cash funds from which money was transferred in 2020 for the purpose of augmenting the general fund.","In 2020, the general assembly enacted legislation to require the state treasurer to transfer money from the small communities water and wastewater grant fund and off-highway vehicle recreation fund to the general fund to offset the general fund revenue reduction related to the COVID-19 public health emergency.The act requires the state treasurer to repay those cash funds by transferring the following amounts from the general fund:$5 million to the small communities water and wastewater grant fund; and $5 million to the off-highway vehicle recreation fund.(Note: This summary applies to this bill as enacted.)",0
"SB21-0226","2021_2022","2021-RS","Increase The General Fund Reserve","State Revenue & Budget","Concerning an increase in the general fund reserve.","Under current law, the general fund reserve is equal to 2.86% of the amount appropriated for expenditure from the general fund for the fiscal years 2020-21 and 2021-22 and 7.25% of the amount appropriated for the fiscal year 2022-23 and each fiscal year thereafter. The act increases the percentage used to determine the general fund reserve as follows:13.4% for the fiscal year 2021-22; and 15% for the fiscal year 2022-23 and each fiscal year thereafter.(Note: This summary applies to this bill as enacted.)",0
"SB21-0227","2021_2022","2021-RS","State Emergency Reserve","State Revenue & Budget","Concerning the state emergency reserve, and, in connection therewith, designating the state emergency reserve for the 2021-22 state fiscal year, creating the state emergency reserve cash fund, and requiring reimbursements for expenditures from a fund that is designated as part of the state emergency reserve to be returned to the fund.","Under the Taxpayer's Bill of Rights and the implementing legislation, the state is required to maintain an emergency reserve to be used for declared emergencies (state emergency reserve). The state may use the state emergency reserve for declared emergencies only.The act designates the cash and capital asset that constitute the state emergency reserve for the 2021-22 fiscal year. It also creates the state emergency reserve cash fund (fund) to be some or all of the state emergency reserve. On June 30, 2021, the state treasurer is required to transfer $101 million from the general fund and $100 million from the controlled maintenance trust fund to the fund. If money from any fund that is designated as part of the state emergency reserve is expended for a declared emergency and the state subsequently receives reimbursement for the expenditure, then the bill requires the state treasurer to deposit the reimbursement into the fund that was the source for the expenditure.(Note: This summary applies to this bill as enacted.)",0
"SB21-0228","2021_2022","2021-RS","PERA Public Employees Retirement Association Payment Cash Fund","State Revenue & Budget","Concerning the creation of the PERA payment cash fund to be used for future payments to the public employees' retirement association, and, in connection therewith, making an appropriation.","The act creates the PERA payment cash fund (fund) and appropriates $380 million from the general fund to the fund for the 2020-21 state fiscal year. The state treasurer is required to use the money in the fund for any portion of the $225 million direct distribution payment to PERA that would have otherwise been paid from the general fund on July 1, 2022, subsequent direct distributions that would have otherwise been paid from the general fund, and any of the state's employer contributions or disbursements.(Note: This summary applies to this bill as enacted.)",0
"SB21-0229","2021_2022","2021-RS","Rural Jump-start Zone Grant Program","Business & Economic Development
Fiscal Policy & Taxes","Concerning the creation of the rural jump-start zone grant program, and, in connection therewith, making an appropriation.","The act creates the rural jump-start zone grant program (grant program) and authorizes the Colorado economic development commission (commission) to issue grants, subject to available appropriations, as follows:Up to $20,000 to new businesses to establish operations; Up to $40,000 to new businesses to establish operations in a tier one transition community; Up to $2,500 to new businesses for each new hire; and Up to $5,000 to new businesses for each new hire who is hired for operations established in a tier one transition community. The act also authorizes the commission to issue grants, at its discretion and subject to available appropriations, not to exceed $30,000 per applicant, to a state institution of higher education or an economic development organization that collaborates with a new business in order to support the new business in meeting the requirements for the business under the grant program.The act creates the rural jump-start zone grant fund account in the Colorado economic development fund, which consists of any money appropriated to the fund by the general assembly, and may be used:By the commission to issue grants; and For the direct and indirect costs that the Colorado office of economic development incurs, not to exceed a specified amount, to administer the grant program.(Note: This summary applies to this bill as enacted.)",0
"SB21-0230","2021_2022","2021-RS","Transfer To Colorado Energy Office Energy Fund","Business & Economic Development
Energy
Fiscal Policy & Taxes
Natural Resources & Environment
State Revenue & Budget","Concerning a transfer of money from the general fund to the energy fund to finance programs of the Colorado energy office.","The act directs the state treasurer to make an immediate, one-time transfer of $40 million from the general fund to the energy fund administered by the Colorado energy office (CEO). The CEO may use the money for its ongoing programs plus the following enumerated purposes:Making grants to the Colorado Clean Energy Fund and the Colorado new energy improvement district totaling up to $30 million and $3 million, respectively; Increasing the amounts available through residential energy upgrade loans by up to $2 million; and Providing up to $5 million in additional funding to the charge ahead Colorado program administered by the CEO. The act requires the CEO to devote at least 75% of the transferred money to the specified purposes by July 1, 2022, and at least 85% by July 1, 2023, and to periodically report on its expenditures to the office of state planning and budgeting and the general assembly. Although money in the energy fund is continuously appropriated to the CEO, the money transferred by the act is scheduled to revert to the general fund on June 30, 2025, if not used, expended, or obligated by then.(Note: This summary applies to this bill as enacted.)",0
"SB21-0231","2021_2022","2021-RS","Energy Office Weatherization Assistance Grants","Local Government
State Government","Concerning a transfer of money from the general fund to the energy fund to finance the weatherization assistance program of the Colorado energy office.","The act directs the state treasurer to make an immediate, one-time transfer of $3 million from the general fund to the energy fund administered by the Colorado energy office (CEO). The CEO may use the money for making grants for the weatherization assistance program. The act requires the CEO to periodically report on its expenditures to the office of state planning and budgeting and the general assembly.(Note: This summary applies to this bill as enacted.)",0
"SB21-0232","2021_2022","2021-RS","Displaced Workers Grant","Higher Education","Concerning an appropriation to the department of higher education for the Colorado opportunity scholarship initiative's displaced workers grant.","The act appropriates $15,000,000 from the workers, employers, and workforce centers cash fund and the federal coronavirus recovery fund to the department of higher education for the Colorado opportunity scholarship initiative's displaced workers grant.(Note: This summary applies to this bill as enacted.)",0
