"bill_id","term","session","title","keywords","long_title","summary","commem"
"SB20B-0002","2019_2020","2020-S1","Housing And Direct COVID Emergency Assistance","Housing","Concerning temporary assistance for individuals who are facing a financial hardship due to the COVID-19 pandemic, and, in connection therewith, creating the emergency direct assistance grant program; and transferring money to the emergency direct assistance grant program fund, and to the housing development grant fund, and to the eviction legal defense fund for this assistance; and making an appropriation.","The bill requires the state treasurer to transfer $44.5 million from the general fund to the housing development grant fund for the purpose of providing emergency housing assistance to individuals and households who have experienced financial need due to the COVID-19 pandemic or second-order effects of the COVID-19 pandemic. The money must be used by June 30, 2021. The bill also creates the emergency direct assistance grant program (program) in the division of housing (division) within the department of local affairs (department) to provide grants to individuals who have experienced financial need due to the COVID-19 pandemic or second-order effects of the COVID-19 pandemic and are ineligible for certain other types of assistance. The bill allows the division to promulgate rules and requires the department to submit a report to legislative committees of reference with jurisdiction over local government and to the governor concerning the program. The bill creates the emergency direct assistance grant program fund (fund) and directs the state treasurer to transfer $5 million from the general fund to the fund for the program. The division must use the money by June 30, 2021. The program is repealed, effective June 30, 2022. The bill requires the state treasurer to transfer $500,000 from the general fund to the eviction legal defense fund for the purpose of providing legal representation to indigent tenants to resolve civil legal matters arising on and after March 1, 2020, concerning an eviction or impending eviction related to the public health emergency caused by the COVID-19 pandemic. The state court administrator must use the money by June 30, 2021. (Note: This summary applies to this bill as introduced.)",0
"SB20B-0003","2019_2020","2020-S1","Money For Energy Utility Bill Payment Assistance","Energy","Concerning assistance for individuals who are unable to pay their energy utility bills, and, in connection therewith, transferring money from the general fund to the energy outreach Colorado low-income energy assistance fund.","The bill directs the state treasurer to transfer, on the effective date of the bill, $5 million from the general fund to the energy outreach Colorado low-income energy assistance fund (fund). The Colorado energy office administers the fund for use by Energy Outreach Colorado, which organization provides direct utility bill payment assistance to low-income households. Energy Outreach Colorado must expend the money before June 30, 2021. On or before July 15, 2021, Energy Outreach Colorado is required to report to the Colorado energy office regarding the amount of the transferred money that was disbursed for direct bill payment assistance and the amount returned to the state. The Colorado energy office may audit Energy Outreach Colorado's financial transactions and accounts regarding the money received. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"SB20B-0004","2019_2020","2020-S1","Transfer To Make Money Available For COVID-19 Emergency","Fiscal Policy & Taxes
Public Health","Concerning a transfer from the general fund to the controlled maintenance trust fund of money that will be available to the governor for a limited time for further transfer to the disaster emergency fund for public health and emergency response expenses associated with the COVID-19 pandemic emergency.","The act requires the state treasurer to transfer $100 million from the general fund to the controlled maintenance trust fund. The governor may further transfer this money during the current fiscal year to the disaster emergency fund for public health and emergency response expenses associated with the COVID-19 pandemic emergency. If the governor transfers any of this money to the disaster emergency fund, then the state treasurer is required to deposit in the controlled maintenance fund any reimbursements that the state receives for any expenditures made from the disaster emergency fund, up to the amount the governor transferred under the authority granted in this act. (Note: This summary applies to this bill as enacted.)",0
"SB20B-0005","2019_2020","2020-S1","Disaster Emergency Duration Limit","General Assembly
Public Health
State Government","Concerning a requirement that a state of disaster emergency declared by the governor expire after sixty days unless the general assembly extends or authorizes the governor to extend the state of disaster emergency.","The bill limits the duration of a state of disaster emergency declared by the governor to 60 days unless the general assembly, by adopting a joint resolution, extends the duration of the state of disaster emergency or authorizes the governor to extend the duration of the state of disaster emergency for a period or subject to conditions specified in the joint resolution.(Note: This summary applies to this bill as introduced.)",0
"SB20B-0006","2019_2020","2020-S1","Remote Instruction Family Stipend Program","Education & School Finance (Pre & K-12)","Concerning providing financial support for parents whose children participate in remote instruction as a result of the COVID-19 pandemic, and, in connection therewith, creating the remote instruction family stipend program.","The bill creates the remote instruction family stipend program (program) within the department of revenue (department). The program provides stipends to the parents of students who participate in remote instruction as a result of the COVID-19 pandemic. The parent must use the stipend to cover education-related expenses for the student, which may include child care. The bill establishes eligibility criteria for receiving a stipend and requires an applicant to submit a sworn affidavit attesting that the applicant meets the criteria and describing the education-related expenses for which the applicant expects to use the stipend. The department must pay a stipend to each applicant, subject to available appropriations. The bill specifies the amount of the stipend. Each parent who receives a stipend must retain for one year the receipts for the services and items that the parent purchases using the stipend. The department must conduct a representative sample audit of the stipend recipients to confirm eligibility and the use of the stipends. The department must bring legal action to recover any amount that is illegally distributed or used for an illegal purpose. The program is repealed, effective July 1, 2023. (Note: This summary applies to this bill as introduced.)",0
"SB20B-0007","2019_2020","2020-S1","Emergency Public Health Order Procedural Requirements","Health Care & Health Insurance
State Government","Concerning additional procedural requirements for the issuance of an emergency public health order.","The bill requires that a state agency, in issuing an emergency public health order, comply with the procedural requirements set forth in the ""State Administrative Procedure Act"" (APA) that apply to emergency rules. To extend an emergency public health order beyond the 120-day limit that applies to emergency rules, the agency must comply with the rule-making procedures regarding notice and a hearing, as set forth in the APA.(Note: This summary applies to this bill as introduced.)",0
"SB20B-0008","2019_2020","2020-S1","County Authority During Declared Disaster","Local Government","Concerning the authority of county governments to reject compliance with the imposition of statewide disaster emergency orders having legal effects within the unincorporated portions of the county.","The bill permits the majority of the board of county commissioners of any county (board), by adoption of a resolution, to reject all or any portion of a disaster emergency order applying to the county that has been issued by the governor under the governor's emergency management powers. Upon the enactment by the board of such a resolution, the order that is the subject of the resolution, or any portion of the order that is discussed in the resolution, has no legal force and effect within the unincorporated portions of the county. The bill requires the board to notify the governor and any affected state agencies of the adoption of such resolution. (Note: This summary applies to this bill as introduced.)",0
"SB20B-0009","2019_2020","2020-S1","Business Exempt From Public Health Order To Close","Business & Economic Development","Concerning exemptions from orders requiring businesses to close.","The bill exempts a business from a public health agency order or executive order requiring businesses to close if: The products sold or services offered by the business are also available at a business that has not been required to cease or limit operations by the order and the open business is operating at a physical location in the area affected by the order; and The business that was required to limit or cease operations complies with any safety precautions that the order requires of businesses that are permitted to continue operations.(Note: This summary applies to this bill as introduced.)",0
"SB20B-0010","2019_2020","2020-S1","Broadband Infrastructure Access Electric Easement","Energy
Telecommunications & Information Technology","Concerning an amendment to the definition of electric utility in relation to broadband use of an electric easement, and, in connection therewith, defining electric utility to include a generation and transmission cooperative electric association and the western area power administration.","Under current law, a cooperative electric association with an electric easement on real property is authorized to install or to allow a commercial broadband supplier to install broadband facilities on the real property, subject to notice and procedural requirements. The bill expands the authorization to also apply to either of the following entities with an electric easement: A generation and transmission cooperative electric association; or The federal western area power administration within the United States department of energy.(Note: This summary applies to this bill as introduced.)",0
"SB20B-0011","2019_2020","2020-S1","Immunity For Small Businesses During COVID-19","Civil Law
Courts & Judicial","Concerning civil immunity for small businesses that comply with applicable guidelines related to COVID-19.","The bill establishes immunity from civil liability for small businesses for any act or omission that results in exposure, loss, damage, injury, or death arising out of COVID-19 if the small business attempts in good faith to comply with applicable public health guidelines. The bill is repealed 2 years after the date the governor terminates the state of disaster emergency declared on March 11, 2020. (Note: This summary applies to this bill as introduced.)",0
"HB20-1001","2019_2020","2020-RS","Nicotine Product Regulation","Liquor, Tobacco, & Marijuana","Concerning nicotine product regulations, and, in connection therewith, making an appropriation.","Sections 1 through 8 of the act raise the minimum age of a person to whom cigarettes, tobacco products, and nicotine products (products) may be sold from 18 years of age to 21 years of age. A products retailer must card anyone seeking to purchase products who appears to be under 50 years of age at the time of purchase. Section 1 repeals criminal penalties against a minor for purchasing or attempting to purchase a product. Section 7 prohibits a retailer from permitting a person under 18 years of age to sell or participate in the sale of products. Section 8 also: Increases the minimum number of compliance checks required of each retail location at which the products are sold to 2 per year or at least the minimum number annually required by federal regulation, whichever number is greater; and Requires the executive director of the department of revenue (executive director) to adopt rules concerning enforcement of the laws governing the regulation of products, including rules: Regarding enforcement coordination between the division of liquor enforcement (division) in the department of revenue and local licensing authorities and regarding enforcement against products smuggling; Regarding fees, which must not exceed $400 per year, unless the executive director determines that statewide compliance with products regulation has dropped below 90%, at which time the executive director may, by rule, raise the maximum fee to $600; and Authorizing a single, large-operator license fee for retailers with more than 10 retail locations, which fee is not subject to the general maximum fee amount. Section 9 requires every retailer of the products in the state, on and after July 1, 2021, to obtain a license for each retail location owned. The division is charged with licensing retailers and coordinating with local authorities on retail location compliance checks and investigations of complaints about retailers. Section 10 prohibits: New retail locations at which products are sold from being located within 500 feet of a school unless a local licensing authority has approved a license application for the new retail location; Retail locations that sell electronic smoking device products from advertising those products in a manner that is visible from outside the retail location; and Delivery of products, other than cigars and pipe tobacco, directly to consumers unless the delivery is made by an owner or employee of a licensed retailer who is at least 21 years of age and, at the time of delivery, checks the identification of the individual receiving the delivery to determine that the individual is 21 years of age or older. Section 11 authorizes the division to seek injunctive relief against a person who violates the act and impose fines on or suspend or revoke the state license of a retailer found to have violated the act. Section 12 adjusts the fine amounts for violating the prohibition against selling products to minors from a maximum fine of $1,000 to $15,000 for a fifth or subsequent violation within 24 months to a maximum fine of $1,000 to $15,000 for a fourth or subsequent violation within 24 months. Additionally, the division must prohibit a retailer who commits a second or subsequent violation within 24 months from selling products at the retail location where the violation occurred for a specified period of time, starting with at least 7 days for a second violation within 24 months, to at least 30 days for a third violation within 24 months, and finally for up to 3 years for a fourth or subsequent violation within 24 months. Additionally, section 12 establishes fines ranging from $1,000 for a first violation to $3,000 for a third or subsequent violation within 24 months for the following violations: Advertising electronic smoking device products at a retail location where they are sold in a manner that is visible from outside the retail location; Delivering products without complying with the delivery requirements; and Selling or offering to sell products without a valid state license. If a person sells or offers to sell products without a valid state license at least 3 times within 24 months, the person is not eligible to apply for a state license for 3 years thereafter. Further, section 12 also applies the same fine structure that applies to selling products from a vending machine or failing to display the requisite warning to a violation of the prohibition against allowing a person under 18 years of age to sell or participate in the sale of products. For the 2019-20 state fiscal year, the act appropriates $45,414 to the department of revenue from the liquor enforcement division and state licensing authority cash fund (cash fund) for implementation of the act. For the 2020-21 state fiscal year, the act appropriates: $2,391,262 to the department of revenue from the cash fund for implementation of the act; $98,605 to the department of law from reappropriated funds received from the department of revenue for legal services for the department of revenue; and $69,450 to the department of personnel from reappropriated funds received from the department of revenue for vehicle replacement lease or purchase.(Note: This summary applies to this bill as enacted.)",0
"HB20-1002","2019_2020","2020-RS","College Credit For Work Experience","Higher Education","Concerning a statewide plan for awarding college credit for work-related experience.","The act requires the department of higher education to conduct a study concerning awarding academic credit for prior learning within all state institutions of higher education (institutions). An existing council charged with examining general education courses shall implement a plan for determining and awarding academic credit for postsecondary education based on work-related experience. The plan must not be created, adopted, or implemented unless sufficient money is available from gifts, grants, or donations to cover the costs of creating, adopting, and implementing a plan. Beginning in the 2022-23 academic year, unless a plan is implemented prior to then, institutions shall accept and transfer academic credit awarded for work-related experience as courses with guaranteed-transfer designation or part of a statewide degree transfer agreement. Beginning March 1, 2024, and each year thereafter, the council shall report to the education committees of the senate and house of representatives, or any successor committees, regarding the implementation of the credit for work-related experience plan. (Note: This summary applies to this bill as enacted.)",0
"HB20-1003","2019_2020","2020-RS","Rural Jump-start Zone Act Modifications","Business & Economic Development","Concerning modifications to the rural jump-start zone act.","The act: Extends the rural jump-start program for an additional 5 years; Adds a legislative declaration stating that the purpose of the 5-year extension is to create or retain jobs in order to help address the still significant contraction of local economies in certain areas of the state; Changes the existing competition clause to specify that a new business applying for rural jump-start program benefits cannot compete with an existing business in the rural jump-start zone in which the business will be located or in any distressed county that is contiguous to the rural jump-start zone; Adds economic development organizations as authorized entities to apply to: Form a rural jump-start zone; or To allow a new business to participate in the rural jump-start program; and Amends the reporting requirements to ensure that any future evaluation of the rural jump-start program can rely on clear, relevant, and ascertainable metrics and data provided by the economic development commission.(Note: This summary applies to this bill as enacted.)",0
"HB20-1004","2019_2020","2020-RS","Assistance Landowner Wildfire Mitigation","State Government","Concerning wildfire mitigation assistance for landowners.","Wildfire Matters Review Committee. The bill establishes the wildfire mitigation resources and best practices grant program (grant program) within the division of local government in the department of local affairs. Grant recipients use grant money to conduct outreach among landowners to inform them of resources available for wildfire mitigation and best practices for wildfire mitigation. The grant program only awards grants to applicants conducting outreach to landowners in high wildfire hazard areas and prioritizes applications based on the potential impact of the applicant's proposed outreach. The bill also extends the increased wildfire mitigation income tax deduction that allows a landowner to claim 100%, rather than 50%, of the costs they incur in performing wildfire mitigation measures. (Note: This summary applies to this bill as introduced.)",0
"HB20-1005","2019_2020","2020-RS","Enhance Safe2tell","Education & School Finance (Pre & K-12)","Concerning enhancements to the safe2tell program, and, in connection therewith, making an appropriation.","School Safety Committee. Under current law, the safe2tell program is required to provide awareness and educational materials to preschools. The bill repeals this requirement. The bill clarifies that safe2tell does not have to provide information about a call to law enforcement and school personnel if the call was forwarded to the statewide crisis response system. The bill directs the department of law to devise a process and develop standardized protocols so that any communication related to mental health or substance use received by safe2tell may be transferred to the statewide crisis response system. The bill requires the safe2tell program to: Develop training materials outlining appropriate responses to safe2tell tips to ensure standardized messaging; Devise a process so that all calls and texts are received initially by a crisis operator and then non-crisis calls and texts are routed appropriately; Align the process and procedures for tips received via all communication methods; and Conduct an annual advertising campaign regarding awareness, use, and misuse of safe2tell. The bill allows the attorney general to disclose to law enforcement personnel any materials or information obtained through the implementation or operation of the program if the attorney general reasonably deems such disclosure necessary for the prevention of imminent physical harm or serious bodily injury to one or more persons. The bill appropriates $50,000 from the general fund to the department of law to implement the bill. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"HB20-1006","2019_2020","2020-RS","Early Childhood Mental Health Consultants","Children & Domestic Matters
Education & School Finance (Pre & K-12)
Human Services","Concerning creation of a statewide program of early childhood mental health consultation.","Early Childhood and School Readiness Legislative Commission. The bill directs the department of human services (department) to design, implement, and operate a statewide program of early childhood mental health consultation (program). The purpose of the program is to support mental health care across the state in a variety of early childhood settings and practices. Specifically, the program must be designed to: Increase the number of qualified and appropriately trained early childhood mental health consultants (mental health consultants) for on-site consultations; and Utilize the mental health consultants, through on-site visits, to support a variety of early childhood settings and practices from the prenatal period through 8 years of age. The program must also include a: Model of consultation for mental health consultants (model) that includes job qualifications and expectations, expected outcomes, and guidance on ratios of mental health consultants and the settings they support. The model must include standards and guidelines for mental health consultants developed from evidence-based programs. Professional development plan for mental health consultants; Certification process for mental health consultants; and A published list of certified mental health consultants. The bill requires the department to actively collect data related to the program and make regular reports on the program to the joint budget committee of the general assembly and as part of its annual ""State Measurement for Accountable, Responsive, and Transparent (SMART) Government Act"" hearing. The department, in collaboration with the department of health care policy and financing, is directed to explore additional funding options for the program. (Note: This summary applies to this bill as introduced.)",0
"HB20-1007","2019_2020","2020-RS","Diverse Kindergarten Through 12th Grade Educator Workforce Report","Education & School Finance (Pre & K-12)
Higher Education","Concerning increasing the diversity of Colorado's educators in elementary and secondary public schools, and, in connection therewith, making an appropriation.","The bill directs the department of higher education and the department of education to convene a workgroup on diversity in the educator workforce (workgroup). The department of higher education and the department of education shall select the members of the workgroup, which shall include but are not limited to those agencies, persons, and organizations specified in the bill. The department may seek recommendations or nominations from interested stakeholders. The workgroup shall investigate barriers to the preparation, retention, and recruitment of a diverse educator workforce and shall consider strategies to increase diversity in the educator workforce. The bill includes specific issues for the workgroup to consider. The workgroup shall submit a written report of its findings and recommendations to the education committees of the general assembly no later than September 30, 2021. The workgroup may submit interim findings and recommendations during the 2021 legislative session. Under current law, the department of higher education reports annually concerning educator preparation programs, including enrollment, graduation rates, outcomes of graduates, and performance on assessments administered for licensure. The bill requires the department to include the required information disaggregated by the candidates' or graduates' gender, race, and ethnicity. Further, the information contained in the annual report must be posted on the department of higher education's and the department of education's websites. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"HB20-1008","2019_2020","2020-RS","Health Care Cost-sharing Consumer Protections","Financial Services & Commerce
Health Care & Health Insurance","Concerning protections for consumers who participate in health care cost-sharing arrangements.","The bill defines a ""health care cost-sharing arrangement"" as a health care sharing ministry or medical cost-sharing community that collects funds from its members on a regular basis, at levels established by the arrangement, for purposes of sharing, covering, or defraying the medical costs of its members. A health care cost-sharing arrangement is required to: Report specified information to the commissioner of insurance (commissioner) regarding its operations, financial statements, membership, and medical bills submitted, paid, and denied; Provide certain disclosures on its website, in marketing materials, and to potential members; and Respond to requests for payment of medical expenses from health care providers within a period specified by the commissioner by rule. If an insurance broker offers to enroll or enrolls individuals or groups in a health care cost-sharing arrangement, the broker must provide the same disclosures that a health care cost-sharing arrangement is required to provide. The bill also prohibits a health care cost-sharing arrangement or insurance broker from offering or enrolling participants in the arrangement during the annual open enrollment period for health benefit plans. The commissioner is authorized to adopt rules to implement the data reporting, disclosure, and response time requirements and to impose fines for failure to comply with the requirements and prohibitions specified in the bill. A person is prohibited from making, issuing, circulating, or causing to be made, issued, or circulated any statement or publication that misrepresents the medical cost-sharing benefits, advantages, conditions, or terms of any health care cost-sharing arrangement. The commissioner is authorized to issue an emergency, ex parte cease-and-desist order against a person the commissioner believes to be violating this prohibition if it appears to the commissioner that the alleged conduct is fraudulent, creates an immediate danger to public safety, or is causing or is reasonably expected to cause significant, imminent, and irreparable public injury. If a person violates the emergency order, the commissioner may impose a civil penalty, order restitution, or both. (Note: This summary applies to this bill as introduced.)",0
"HB20-1009","2019_2020","2020-RS","Suppressing Court Records Of Eviction Proceedings","Courts & Judicial","Concerning suppressing court records of eviction proceedings.","Court records related to an eviction proceeding or an action for termination of a mobile home park tenancy are suppressed court records that are not publicly available. If an order granting the plaintiff possession of the premises is entered in the action, the court records are no longer suppressed and the court must make the records available to the public, unless the parties agree that the records should remain suppressed. The names of the parties included in a court record that is suppressed may be used by a court for administrative purposes, but the court shall not, for any reason, publish the names of the parties online. A summons in an eviction proceeding must include a notice concerning suppression of court records related to the action. (Note: This summary applies to this bill as enacted.)",0
"HB20-1010","2019_2020","2020-RS","Colorado Accurate Residence For Redistricting Act","Elections & Redistricting","Concerning the ""Colorado Accurate Residence for Redistricting Act"".","For purposes of the census, the federal census bureau counts prisoners in the correctional facility in which they were housed as of April 1 of the year in which the census was taken. For redistricting purposes, the act reassigns those persons to their last known residence in Colorado prior to incarceration. If the last known residence is outside of Colorado or the last known residence is unknown, the prisoners are counted for purposes of redistricting at the correctional facility. The act requires the department of corrections (department) to begin collecting and maintaining specified information on inmates to be able to provide that information following a federal census. It directs the department to report the information to the legislative council staff and the office of legislative legal services (nonpartisan staff) and directs nonpartisan staff to develop a database of population to be used in redistricting of congressional, state senate, and state house of representatives districts. (Note: This summary applies to this bill as enacted.)",0
"HB20-1011","2019_2020","2020-RS","Helping Others Manage Early Childhood Act","Children & Domestic Matters
Education & School Finance (Pre & K-12)
Human Services","Concerning the creation of the ""Helping Others Manage Early (HOME) Childhood Act"".","Early Childhood and School Readiness Legislative Commission. The bill creates the ""Helping Others Manage Early (HOME) Childhood Act"" (HOME Act). The HOME Act consists of 3 components: A public awareness campaign (campaign), implemented by a third-party entity contracted by the department of human services (department). The campaign will target those persons connected with early childhood in some fashion, from families to providers, and inform them on what is expected from early childhood providers, what is expected from children by the time they enter kindergarten, and what resources are available throughout the state. A series of multicounty workshops directed at early childhood providers to provide information on best practices for effective early childhood education. The multicounty workshops will also provide information on the requirements and procedures for licensure. A series of regional workshops designed to educate interested providers on how to start an early child care center or preschool, as well as any requirements and procedures for licensure. The bill directs that the department provide adequate child care for the multicounty and regional workshops to allow for maximum attendance. The bill includes a repeal date of 2023 with a provision for a mandatory prior review of the effectiveness of the 3 components. (Note: This summary applies to this bill as introduced.)",0
"HB20-1012","2019_2020","2020-RS","Child Welfare Program Children Developmental Disabilities","Children & Domestic Matters
Human Services","Concerning reforms to child welfare services programs for children with intellectual and developmental disabilities.","The bill makes changes to a program (program) within the department of human services (department) for children and youth with intellectual and developmental disabilities or co-occurring disorders (children and youth). The scope of rules to be promulgated by the department for the program is expanded to include planning for services for children and youth who become 18 years of age while in the program; access to behavioral health services; wait list management; process for a child or youth who is at risk for out-of-home placement; and program evaluation. Current law only allows for a county department of human or social services to submit an application to the program for a child or youth. The bill extends this option to the parent or legal guardian of the child or youth, and extends all notification requirements related to the program to the parent or legal guardian as well. The bill updates reimbursement provisions so that if a child or youth is not in the custody of a county department of human or social services or the department, the department shall directly reimburse the licensed provider where the child or youth is placed. Beginning on or before September 1, 2020, the department is required to compile and make public an annual report on the program. (Note: This summary applies to this bill as introduced.)",0
"HB20-1013","2019_2020","2020-RS","Specify Procedure Ratify Defective Corporate Actions","Financial Services & Commerce","Concerning the specification of procedures for the ratification of defective corporate actions.","The act provides a statutory procedure for the ratification or validation of corporate actions that may not have been properly authorized and for shares that may not have been properly issued. The statutory ratification procedure supplements common-law ratification and is available only when the board of directors specifies the nature of the defective authorization. Prompt judicial review and validation of the ratification process is available when a listed person claims to be substantially and adversely affected by the ratification. (Note: This summary applies to this bill as enacted.)",0
"HB20-1014","2019_2020","2020-RS","Misuse Of Human Reproductive Material","Civil Law
Crimes, Corrections, & Enforcement","Concerning unconsented use of donor gametes in fertility treatment.","The act creates a new civil cause of action and crime if a health care provider, in the course of performing or assisting with an assisted reproduction procedure, knowingly uses gametes from a donor without the express consent of the patient to use the donor's gametes. The act authorizes specified compensatory damages or liquidated damages of $50,000 in the civil action and specifies that the crime is a class 6 felony. Conviction of an offense under the new crime is unprofessional conduct as defined in the licensing statutes for health care providers. (Note: This summary applies to this bill as enacted.)",0
"HB20-1015","2019_2020","2020-RS","Future Educator Pathways Grant Program","Education & School Finance (Pre & K-12)
Higher Education
Labor & Employment","Concerning the creation of a program to award grants to local education providers that provide a future educator pathways program for students.","The bill creates the future educator pathways grant program (grant program) in the department of education (department) to provide grants to local education providers, as defined in the bill, to create future educator pathways programs. The department shall administer the grant program, and the state board of education (state board) shall promulgate necessary rules for the grant program. Future educator pathways programs prepare future educators, including future educators in early childhood education, by providing students with opportunities for concurrent enrollment and apprenticeships that lead to college credit toward degrees and credentials as educators. The state board, after consultation with the department of labor and employment and the department of higher education, shall promulgate rules establishing requirements for apprenticeship programs. The bill specifies the dates by which an eligible local education provider must apply to the department for grant money and the information required in the grant program application. The state board shall award grants to one or more qualified local education providers by dates specified in the bill. A local education provider that receives a grant is required to use the grant money for specified purposes in connection with apprenticeship programs and concurrent enrollment. To receive a grant, a local education provider shall commit to match state grant money with local money equal to 25% of the grant award. The bill specifies that the state board is required to ensure that grants are awarded to geographically diverse local education providers and to a mix of rural, urban, and suburban local education providers. In addition, the state board shall award at least 20% of the total amount awarded in grants to eligible rural local education providers, as defined in the bill, and at least 70% of the total amount awarded in grants to future educator pathways programs that provide apprenticeships. The bill creates the future educator pathways fund (fund) in the state treasury and requires the state treasurer to transfer an amount of money specified in the bill from the general fund to the fund in the 2020-21, 2021-22, and 2022-23 state fiscal years. The state board may award grant program grants in a fourth year of the program if money remains in the fund after the third grant cycle. The department is required to submit an annual report on the grant program to the governor and the house and senate education committees that includes specified information, including a final report. (Note: This summary applies to this bill as introduced.)",0
"HB20-1016","2019_2020","2020-RS","Increase Quality In Early Childhood Education Programs","Education & School Finance (Pre & K-12)","Concerning state assistance to increase quality levels in early childhood education programs.","Early Childhood and School Readiness Legislative Commission. The bill requires the department of human services (state department) to provide technical assistance and financial incentives to programs that are rated at a level one or 2 in the Colorado shines system (system) to support the programs in advancing to a higher quality level, and to programs that are rated at a level 3, 4, or 5 to support the programs in maintaining a high-quality level or advancing to a higher quality level. Each early childhood council (council) shall support the state department with this assistance by providing local community outreach and engagement strategies. The bill requires each council seeking to apply for school-readiness quality improvement funding (funding) to describe how the council will target and recruit programs that are rated in the system at a level one or higher in the council's 3-year school readiness plan. Councils that received funding prior to the 2020-21 fiscal year must amend the council's 3-year school readiness plan. (Note: This summary applies to this bill as introduced.)",0
"HB20-1017","2019_2020","2020-RS","Substance Use Disorder Treatment In Criminal Justice System","Crimes, Corrections, & Enforcement","Concerning treatment of individuals with substance use disorders who come into contact with the criminal justice system.","Sections 1, 2, 3, and 4 of the act allow the department of corrections, local jails, multijurisdictional jails, municipal jails, and state department of human services facilities (institutions) to make opioid agonists and opioid antagonists available to a person in custody with an opioid use disorder. The institutions are strongly encouraged to maintain the treatment of the person throughout the duration of the person's incarceration or commitment. Qualified medication administration personnel may administer opioid agonists and opioid antagonists. The facilities may contract with community-based health providers for the administration of opioid agonists and opioid antagonists. Section 5 of the act allows a person to dispose of any controlled substances at a safe station, if safe station personnel are available, and request assistance in gaining access to treatment for a substance use disorder. A ""safe station"" is defined as any municipal police station; county sheriff's office; or municipal, county, or fire protection district fire station. Safe station personnel shall provide the person with information about the behavioral health crisis response system. Sections 6 and 7 of the act require the department of corrections and jails to ensure that continuity of care is provided to inmates prior to release, which includes post-release resources and a list of available substance use providers. County jails are required to provide medicaid reenrollment paperwork to a person when the person enters the county jail and file the paperwork with the county department of health and human services upon releasing the person from the county jail's custody. Section 8 of the act requires the executive director of the department of corrections, in consultation with the offices of behavioral health and economic security in the department of human services, the department of health care policy and financing, the department of local affairs, and local service providers to develop resources for inmates post-release that provide information to help prepare inmates for release and reintegration into their communities. Section 9 of the act requires a court, when reviewing a petition to seal criminal records, to consider favorably, when applicable, the fact that the petitioner has entered into or successfully completed a licensed substance use disorder treatment program, in determining whether to issue the order. Sections 10, 11, and 12 of the act allow the office of behavioral health (OBH) in the department of human services (CDHS) to contract with cities and counties for the creation, maintenance, or expansion of criminal justice diversion programs. OBH may require diversion programs to participate as a mobile crisis service. CDHS shall include an update regarding the current status of funding and implementation of the criminal justice diversion programs in its annual SMART Act presentation. (Note: This summary applies to this bill as enacted.)",0
"HB20-1018","2019_2020","2020-RS","Adopt Renewable Natural Gas Standard","Energy","Concerning adoption of a renewable natural gas standard.","The bill requires the public utilities commission to adopt by rule, no later than July 31, 2021, renewable natural gas programs for large natural gas utilities (those that have at least 200,000 customer accounts in Colorado) and small natural gas utilities (those that have fewer than 200,000 customer accounts in Colorado). The rules must include reporting requirements and a process for natural gas utilities to fully recover prudently incurred costs associated with the large and small renewable natural gas programs. ""Renewable natural gas"" is defined to mean any of the following products processed to meet pipeline quality standards or transportation fuel-grade requirements: Biogas that is blended with, or substituted for, geologic natural gas; Hydrogen gas derived from renewable energy sources; or Methane gas derived from any combination of biogas; hydrogen gas or carbon oxides derived from renewable energy sources; waste carbon dioxide; coalbed methane resulting from human activity; naturally occurring coalbed deposits; a municipal solid waste landfill; waste tire or municipal solid waste pyrolysis; or biogas recovery from manure management systems and anaerobic digesters. If a large natural gas utility's total incremental annual cost to meet the targets of the large renewable natural gas program exceeds 5% of the large natural gas utility's total revenue requirement for a particular year, the large natural gas utility shall not make additional qualified investments under the large renewable natural gas program for that year without approval from the commission. The bill establishes the following portfolio targets for the percentage of gas purchased by large natural gas utilities that is renewable natural gas: By January 1, 2025, at least 5% must be renewable natural gas; By January 1, 2030, at least 10% must be renewable natural gas; and On and after January 1, 2035, at least 15% must be renewable natural gas. Small natural gas utilities may opt in to the small renewable natural gas program as established by the commission by rule. The rule must include a rate cap limiting the small natural gas utility's costs of procuring renewable natural gas from third parties and qualified investments in renewable natural gas infrastructure. (Note: This summary applies to this bill as introduced.)",0
